label,pre,post,n_pre_detected,n_post_detected,n_grid,n_valid_roi,n_prop_c_both,n_prop_c_none,lattice_fit_matches,u1_x,u1_y,u2_x,u2_y,ecc_rho,tx_px,ty_px,rotation_deg,area_scale_change_pct,mean_signal_adu,sd_pair_difference_adu,median_relative_change_pct,mad_relative_change_pct,tau_pair_pct,tau_single_equivalent_pct,tau_relative_pair_pct,legacy_tau_raw_p999_pct,legacy_tau_net_p999_pct
1-1,C:\Users\chuya\Documents\Codex\2026-09-08\p50-dna-a-260903-pair-pre\work\input\control\1-1-0.tif,C:\Users\chuya\Documents\Codex\2026-09-08\p50-dna-a-260903-pair-pre\work\input\control\1-1-1.tif,77370,75849,91666,91153,68635,11849,36843,-6.73820750555856,-2.933503830537253,5.671348653095139,-4.26861221503804,0.978128563027346,-7.6449566,12.017573,-0.013074054691753162,0.03410592213533015,2341.123046875,407.56378173828125,-17.973453521728516,11.438173294067383,17.408899307250977,12.309950753150954,19.987146377563477,2.758098602294922,13.618374824523926
1-2,C:\Users\chuya\Documents\Codex\2026-09-08\p50-dna-a-260903-pair-pre\work\input\control\1-2-0.tif,C:\Users\chuya\Documents\Codex\2026-09-08\p50-dna-a-260903-pair-pre\work\input\control\1-2-1.tif,76996,77559,91656,91365,69778,11558,35913,-6.738480437165635,-2.9349730854827287,5.6702199020136295,-4.2682523975496265,0.9838423175714476,-11.55012,2.3314846,-0.012450344673732327,0.026216646673882238,2390.9580078125,416.1973876953125,-14.757895469665527,10.834521293640137,17.40713882446289,12.308705903833337,19.393062591552734,3.199540615081787,16.575164794921875
1-3,C:\Users\chuya\Documents\Codex\2026-09-08\p50-dna-a-260903-pair-pre\work\input\control\1-3-0.tif,C:\Users\chuya\Documents\Codex\2026-09-08\p50-dna-a-260903-pair-pre\work\input\control\1-3-1.tif,77379,78209,91655,91298,70156,11788,35082,-6.739184765156686,-2.9346793572045433,5.6718929198992605,-4.267447204440095,0.9838440495666441,-7.2671995,-10.657325,-0.010741454080038649,0.025275135686819716,2405.197265625,525.7210693359375,-15.462163925170898,13.018108367919922,21.857711791992188,15.455736229338838,22.93577766418457,4.820479393005371,20.5518856048584
1-4,C:\Users\chuya\Documents\Codex\2026-09-08\p50-dna-a-260903-pair-pre\work\input\control\1-4-0.tif,C:\Users\chuya\Documents\Codex\2026-09-08\p50-dna-a-260903-pair-pre\work\input\control\1-4-1.tif,69480,77115,91627,91322,59309,12473,28018,-6.739849815414965,-2.935475264406784,5.671219828887748,-4.268618738018664,0.95584103355948,-11.943742,0.07399429,-0.013106484292807809,0.048905573191726504,2067.6748046875,602.9515991210938,7.228920936584473,18.7528076171875,29.160850524902344,20.61983515132574,35.80665969848633,6.583076000213623,20.28338050842285
1-5,C:\Users\chuya\Documents\Codex\2026-09-08\p50-dna-a-260903-pair-pre\work\input\control\1-5-0.tif,C:\Users\chuya\Documents\Codex\2026-09-08\p50-dna-a-260903-pair-pre\work\input\control\1-5-1.tif,76138,75467,91680,91197,68935,13042,36403,-6.737777953906319,-2.9343883520693703,5.673192832242664,-4.2663534735502315,0.9923835041788848,6.4511895,-8.470876,-0.010542510072553005,0.026568221288947313,2388.900634765625,364.3219909667969,-15.135112762451172,9.654945373535156,15.25061321258545,10.783812019872329,696.2837524414062,2.5167076587677,9.780537605285645
1-6,C:\Users\chuya\Documents\Codex\2026-09-08\p50-dna-a-260903-pair-pre\work\input\control\1-6-0.tif,C:\Users\chuya\Documents\Codex\2026-09-08\p50-dna-a-260903-pair-pre\work\input\control\1-6-1.tif,76545,76231,91670,91590,59070,13396,32725,-6.739142305667831,-2.934895671196611,5.672013359520999,-4.2664090410493145,0.971444148317069,1.326834,-2.029082,-0.025803730687705854,-0.2395100671674033,2035.7635498046875,627.3321533203125,-21.25067710876465,13.772913932800293,30.815570831298828,21.789899100945775,34.666072845458984,3.962256669998169,29.740093231201172
1-7,C:\Users\chuya\Documents\Codex\2026-09-08\p50-dna-a-260903-pair-pre\work\input\control\1-7-0.tif,C:\Users\chuya\Documents\Codex\2026-09-08\p50-dna-a-260903-pair-pre\work\input\control\1-7-1.tif,76615,77655,91659,91592,68313,12525,32956,-6.739063389677321,-2.9348622972571388,5.672244099493701,-4.267154667863556,0.9889179296937641,-4.144363,-6.390973,-0.005790700390930165,-0.005337738396893332,2337.337646484375,476.1701965332031,-14.170356750488281,12.138956069946289,20.372333526611328,14.405415185260921,54.21220016479492,2.795630931854248,21.233306884765625
1-8,C:\Users\chuya\Documents\Codex\2026-09-08\p50-dna-a-260903-pair-pre\work\input\control\1-8-0.tif,C:\Users\chuya\Documents\Codex\2026-09-08\p50-dna-a-260903-pair-pre\work\input\control\1-8-1.tif,75345,76010,91686,91304,67162,12502,34650,-6.7378902711434225,-2.934410166222791,5.673542760624759,-4.2656142037013645,0.9872185122713778,9.080148,-2.819413,-0.011991053772922039,0.07724163013969054,2303.489990234375,564.0546264648438,-14.561380386352539,14.968329429626465,24.486957550048828,17.314893734266654,38.6141357421875,5.638391017913818,15.281399726867676
